 12 1 2   2 8 4 0    5   3 1 15.994 
 12 1 2   3 4 2 2    4  11 1 1.970 
 12 1 2   4 8 1 1    3  16 1 2.543 
 12 1 2   5 8 6 4    7   4 1 2.600 
 12 1 2   6 8 8 4    7   6 1 2.471 
 12 1 2   7 6 2 0    2   4 1 1.419 
 12 1 2   8 2 0 0    1   9 1 -1.000 
 12 1 2   9 6 6 4    3   8 1 2.920 
 12 1 2  10 6 4 0    6   7 1 2.280 
 12 1 2  11 8 0 0    8  11 1 -1.000 
 12 1 2  12 8 2 0    3  12 2 2.070 
 12 1 2  13 4 1 1    4  10 1 1.016 
 12 1 2  14 4 0 0    2  10 1 -1.000 
 12 1 2  15 8 8 0    8  16 2 8.320 
 12 1 2  16 6 6 0    4   8 1 2.604 
 12 1 2  17 2 2 2    2   2 1 18.718 
 12 1 2  18 8 6 0    1  11 1 4.088 
 12 1 2  19 6 2 2    1   6 1 1.701 
 12 1 2  20 4 4 4    2  14 1 3.064 
 12 1 2  21 8 2 2    5   2 3 2.839 
 12 1 2  22 6 4 4    2  13 1 0.841 
 12 1 2  23 4 2 0    1  14 1 0.723 
 12 1 2  24 2 2 0    2  11 1 0.907 
 12 1 2  25 6 0 0    6   3 2 -1.000 
 12 1 2  26 8 4 4    5  11 3 2.000 
 12 1 2  27 6 1 1    1   7 3 1.773 
 12 1 2  28 4 4 0    2  10 1 1.125 
 12 1 3   1 8 8 4    8   2 1 2.033 
 12 1 3   2 4 1 1    1  13 1 1.048 
 12 1 3   3 8 2 0    6   1 1 3.053 
 12 1 3   4 2 2 2    1  13 1 0.952 
 12 1 3   5 8 2 2    6  16 2 2.479 
 12 1 3   6 4 2 2    1  15 1 0.728 
 12 1 3   7 6 2 2    2   7 1 1.386 
 12 1 3   8 6 2 0    3   2 1 1.841 
 12 1 3   9 2 2 0    2   6 1 1.470 
 12 1 3  10 8 4 4    8   8 2 1.864 
 12 1 3  11 6 4 0    4   3 1 2.510 
 12 1 3  12 4 4 0    4  14 1 0.985 
 12 1 3  13 2 0 0    2   3 1 -1.000 
 12 1 3  14 6 6 4    2   3 1 2.026 
 12 1 3  15 8 8 0    6   1 2 2.441 
 12 1 3  16 4 0 0    3   2 1 -1.000 
 12 1 3  17 6 1 1    6   4 1 1.478 
 12 1 3  18 8 0 0    6   1 1 -1.000 
 12 1 3  19 4 4 4    1  14 1 2.203 
 12 1 3  20 4 2 0    4  16 1 1.504 
 12 1 3  21 8 6 0    3   3 1 2.166 
 12 1 3  22 8 6 4    6  16 2 3.293 
 12 1 3  23 6 0 0    5   3 1 -1.000 
 12 1 3  24 8 1 1    4  12 1 3.089 
 12 1 3  25 6 6 0    3  15 1 1.844 
 12 1 3  26 6 4 4    4  12 2 4.218 
 12 1 3  27 2 1 1    1   4 1 1.699 
 12 1 3  28 8 4 0    4   8 1 2.539 
 12 1 4   1 8 1 1    8   1 1 1.708 
 12 1 4   2 8 2 2    4   8 1 2.701 
 12 1 4   3 2 2 2    2   6 3 2.506 
 12 1 4   4 2 1 1    2  12 1 0.765 
 12 1 4   5 4 2 0    2   5 1 1.255 
 12 1 4   6 6 4 0    1  13 1 3.966 
 12 1 4   7 4 4 0    3   9 1 1.560 
 12 1 4   8 2 2 0    1  14 1 1.065 
 12 1 4   9 8 0 0    7  11 2 -1.000 
 12 1 4  10 6 4 4    6   5 1 1.833 
 12 1 4  11 8 4 0    6   8 1 1.502 
 12 1 4  12 8 6 0    6  10 2 2.304 
 12 1 4  13 4 1 1    2  15 1 0.765 
 12 1 4  14 6 6 0    5  16 1 2.077 
 12 1 4  15 4 0 0    4  16 1 -1.000 
 12 1 4  16 2 0 0    1   5 1 -1.000 
 12 1 4  17 8 8 4    4   8 3 3.989 
 12 1 4  18 6 6 4    1   8 1 1.697 
 12 1 4  19 6 2 2    6   8 1 1.212 
 12 1 4  20 4 2 2    3   9 1 1.165 
 12 1 4  21 8 8 0    7  16 1 1.685 
 12 1 4  22 6 1 1    4  15 3 6.609 
 12 1 4  23 8 2 0    1   1 1 1.453 
 12 1 4  24 8 4 4    4  13 3 6.977 
 12 1 4  25 4 4 4    3   1 1 2.496 
 12 1 4  26 8 6 4    1   9 1 2.470 
 12 1 4  27 6 2 0    6  13 1 1.322 
 12 1 4  28 6 0 0    1   8 1 -1.000 
 12 1 5   1 4 0 0    2  16 1 -1.000 
 12 1 5   2 6 6 4    4   1 1 3.945 
 12 1 5   3 6 1 1    2   2 1 2.683 
 12 1 5   4 8 8 4    5  15 2 4.038 
 12 1 5   5 2 0 0    2   7 1 -1.000 
 12 1 5   6 8 2 0    5  13 1 4.265 
 12 1 5   7 8 8 0    5   7 1 11.218 
 12 1 5   8 4 2 2    1   6 1 1.117 
 12 1 5   9 4 2 0    1   7 1 1.179 
 12 1 5  10 6 4 4    3   9 1 1.531 
 12 1 5  11 8 2 2    3   6 1 1.292 
 12 1 5  12 2 1 1    2   1 1 1.681 
 12 1 5  13 2 2 2    1   8 1 1.504 
 12 1 5  14 4 4 0    4   6 1 1.441 
 12 1 5  15 6 4 0    5  12 2 2.722 
 12 1 5  16 8 6 4    4   3 2 3.605 
 12 1 5  17 6 2 0    5  12 1 1.840 
 12 1 5  18 4 4 4    4  15 1 1.306 
 12 1 5  19 8 6 0    8  15 1 1.688 
 12 1 5  20 6 2 2    5   8 1 1.466 
 12 1 5  21 2 2 0    1   3 1 0.989 
 12 1 5  22 8 4 0    1  16 1 1.142 
 12 1 5  23 4 1 1    2   9 1 1.607 
 12 1 5  24 8 4 4    7  10 1 2.212 
 12 1 5  25 6 0 0    3  12 1 -1.000 
 12 1 5  26 8 1 1    6  15 3 1.086 
 12 1 5  27 8 0 0    1   1 3 -1.000 
 12 1 5  28 6 6 0    6  13 1 2.210 
 12 1 6   1 6 4 0    3   3 1 2.193 
 12 1 6   2 4 0 0    4   3 1 -1.000 
 12 1 6   3 8 4 0    7  14 1 2.495 
 12 1 6   4 8 1 1    5   5 1 1.745 
 12 1 6   5 6 0 0    2  16 1 -1.000 
 12 1 6   6 4 1 1    4  11 1 1.361 
 12 1 6   7 2 0 0    1  14 1 -1.000 
 12 1 6   8 8 8 0    3   5 1 5.299 
 12 1 6   9 8 0 0    3  15 2 -1.000 
 12 1 6  10 4 4 4    2  12 1 2.243 
 12 1 6  11 6 4 4    5   7 1 1.801 
 12 1 6  12 2 2 2    2  10 1 1.284 
 12 1 6  13 8 4 4    2  15 2 2.206 
 12 1 6  14 2 2 0    2   6 1 1.316 
 12 1 6  15 8 2 0    7  11 2 1.906 
 12 1 6  16 4 4 0    3   3 1 1.598 
 12 1 6  17 6 2 2    4   6 1 2.588 
 12 1 6  18 8 8 4    2  14 1 3.667 
 12 1 6  19 8 6 4    5   3 2 2.774 
 12 1 6  20 8 2 2    7   2 1 3.103 
 12 1 6  21 2 1 1    1   8 1 1.747 
 12 1 6  22 4 2 0    4  14 1 1.625 
 12 1 6  23 6 1 1    3   4 1 2.129 
 12 1 6  24 6 6 0    2   4 1 1.308 
 12 1 6  25 6 6 4    6   4 1 1.702 
 12 1 6  26 8 6 0    2   1 1 1.887 
 12 1 6  27 4 2 2    2   5 1 1.413 
 12 1 6  28 6 2 0    4   6 1 4.267 
 12 1 7   1 2 0 0    1  14 1 -1.000 
 12 1 7   2 8 8 0    1   7 2 2.168 
 12 1 7   3 2 2 0    1   2 1 1.545 
 12 1 7   4 8 4 4    1  11 2 1.989 
 12 1 7   5 4 4 0    1   8 1 1.449 
 12 1 7   6 6 2 0    3   5 1 2.133 
 12 1 7   7 4 2 2    4   3 1 1.561 
 12 1 7   8 2 2 2    1  12 1 1.391 
 12 1 7   9 6 4 0    3  13 2 7.939 
 12 1 7  10 8 8 4    3  10 2 1.879 
 12 1 7  11 4 2 0    3   2 1 1.525 
 12 1 7  12 4 4 4    3   9 1 1.331 
 12 1 7  13 6 6 0    3  10 1 1.566 
 12 1 7  14 8 4 0    2   6 2 2.064 
 12 1 7  15 2 1 1    2  15 1 0.938 
 12 1 7  16 8 1 1    1   1 1 2.621 
 12 1 7  17 4 1 1    3  15 1 1.557 
 12 1 7  18 8 6 0    5  10 2 3.808 
 12 1 7  19 8 6 4    2  10 2 1.812 
 12 1 7  20 6 4 4    2   6 1 2.025 
 12 1 7  21 8 2 0    8   9 1 1.288 
 12 1 7  22 8 2 2    8   1 1 1.433 
 12 1 7  23 4 0 0    3   3 1 -1.000 
 12 1 7  24 6 1 1    2   2 1 1.683 
 12 1 7  25 6 2 2    2  13 1 1.650 
 12 1 7  26 8 0 0    4   1 3 -1.000 
 12 1 7  27 6 0 0    1  12 1 -1.000 
 12 1 7  28 6 6 4    6  15 1 1.809 
 12 2 1   1 6 4 4    1   2 1 1.597 
 12 2 1   2 4 4 0    3  14 1 1.508 
 12 2 1   3 8 6 0    2   8 2 1.981 
 12 2 1   4 6 2 2    5  15 1 2.678 
 12 2 1   5 2 0 0    2  11 1 -1.000 
 12 2 1   6 8 4 0    8  10 1 1.210 
 12 2 1   7 4 4 4    2  14 1 1.516 
 12 2 1   8 2 1 1    1  15 1 1.386 
 12 2 1   9 4 2 0    1   5 1 1.231 
 12 2 1  10 6 1 1    3  12 1 1.354 
 12 2 1  11 8 4 4    2  12 3 2.101 
 12 2 1  12 2 2 2    1  13 1 1.899 
 12 2 1  13 6 2 0    1   1 1 1.581 
 12 2 1  14 2 2 0    1   1 1 1.291 
 12 2 1  15 6 6 4    1   6 1 1.434 
 12 2 1  16 4 2 2    1   5 1 1.389 
 12 2 1  17 4 1 1    2   7 1 1.076 
 12 2 1  18 8 8 4    4   6 2 1.977 
 12 2 1  19 8 2 0    7  10 1 1.939 
 12 2 1  20 8 0 0    1  12 2 -1.000 
 12 2 1  21 8 1 1    1   5 1 1.999 
 12 2 1  22 4 0 0    3   7 1 -1.000 
 12 2 1  23 6 6 0    1  14 1 1.676 
 12 2 1  24 8 8 0    5   2 2 4.771 
 12 2 1  25 8 2 2    5  11 2 1.644 
 12 2 1  26 6 4 0    2   9 1 2.473 
 12 2 1  27 6 0 0    2  11 2 -1.000 
 12 2 1  28 8 6 4    6  14 2 1.752 
 12 2 2   1 4 2 2    3  12 1 1.316 
 12 2 2   2 8 8 4    8   8 1 1.454 
 12 2 2   3 8 1 1    4  12 1 2.742 
 12 2 2   4 4 4 0    4  10 1 1.031 
 12 2 2   5 8 6 0    4  12 2 22.435 
 12 2 2   6 6 2 0    5   7 1 3.811 
 12 2 2   7 6 4 4    2  11 1 1.425 
 12 2 2   8 6 0 0    4   6 1 -1.000 
 12 2 2   9 4 1 1    1   6 1 1.632 
 12 2 2  10 6 6 4    3   4 1 2.532 
 12 2 2  11 8 4 4    7   6 1 5.056 
 12 2 2  12 2 2 0    2  15 1 2.630 
 12 2 2  13 6 1 1    2   3 1 1.661 
 12 2 2  14 8 2 2    1   1 2 1.739 
 12 2 2  15 8 2 0    8   9 2 1.512 
 12 2 2  16 8 4 0    6   3 1 4.428 
 12 2 2  17 4 0 0    4  13 1 -1.000 
 12 2 2  18 6 6 0    5  15 1 2.179 
 12 2 2  19 2 1 1    2   6 1 2.135 
 12 2 2  20 8 8 0    4  11 2 1.909 
 12 2 2  21 2 2 2    2  12 1 1.458 
 12 2 2  22 8 6 4    7  10 2 1.824 
 12 2 2  23 6 4 0    3   5 2 1.806 
 12 2 2  24 4 2 0    2   6 1 1.559 
 12 2 2  25 2 0 0    1  10 1 -1.000 
 12 2 2  26 4 4 4    3   4 1 1.447 
 12 2 2  27 6 2 2    4   7 1 1.615 
 12 2 2  28 8 0 0    5   6 3 -1.000 
 12 2 3   1 6 6 4    5   8 1 38.460 
 12 2 3   2 8 1 1    6  16 3 2.056 
 12 2 3   3 4 2 0    4  16 1 1.604 
 12 2 3   4 2 0 0    1   7 1 -1.000 
 12 2 3   5 2 1 1    2   4 1 1.722 
 12 2 3   6 8 8 0    6  12 1 2.941 
 12 2 3   7 4 1 1    3  15 1 1.028 
 12 2 3   8 6 1 1    1  15 1 1.852 
 12 2 3   9 4 4 4    1   2 1 2.675 
 12 2 3  10 6 0 0    6   8 2 -1.000 
 12 2 3  11 8 4 0    4  13 2 8.348 
 12 2 3  12 6 4 0    1   7 1 2.680 
 12 2 3  13 8 2 0    1   5 1 1.937 
 12 2 3  14 4 4 0    1  10 1 1.696 
 12 2 3  15 6 6 0    2  15 2 5.354 
 12 2 3  16 2 2 2    1   3 1 2.008 
 12 2 3  17 8 2 2    4   1 3 4.146 
 12 2 3  18 8 6 4    3  12 3 1.959 
 12 2 3  19 8 8 4    6   2 2 2.996 
 12 2 3  20 2 2 0    1  15 1 1.409 
 12 2 3  21 8 6 0    7  16 1 1.695 
 12 2 3  22 8 0 0    3   1 2 -1.000 
 12 2 3  23 8 4 4    6   2 1 3.681 
 12 2 3  24 6 2 2    1  16 1 1.918 
 12 2 3  25 4 0 0    2  11 1 -1.000 
 12 2 3  26 6 4 4    5   3 1 5.584 
 12 2 3  27 6 2 0    3  15 1 1.995 
 12 2 3  28 4 2 2    4   1 1 2.467 
 12 2 4   1 8 8 0    1  15 1 1.316 
 12 2 4   2 8 4 4    3  11 2 1.780 
 12 2 4   3 8 0 0    7   1 1 -1.000 
 12 2 4   4 4 1 1    4  10 1 1.694 
 12 2 4   5 6 0 0    1  16 1 -1.000 
 12 2 4   6 2 0 0    2   2 1 -1.000 
 12 2 4   7 4 4 4    4  12 1 3.114 
 12 2 4   8 6 1 1    6  10 1 2.802 
 12 2 4   9 8 1 1    8  15 1 1.726 
 12 2 4  10 4 0 0    1   8 1 -1.000 
 12 2 4  11 6 4 0    4   4 1 3.132 
 12 2 4  12 8 4 0    2  14 1 3.224 
 12 2 4  13 2 1 1    1  11 1 4.373 
 12 2 4  14 4 2 0    3  16 1 1.914 
 12 2 4  15 6 6 0    6  13 1 1.537 
 12 2 4  16 8 2 2    3  13 1 2.153 
 12 2 4  17 8 6 4    8   8 1 1.970 
 12 2 4  18 6 2 2    6  14 1 1.375 
 12 2 4  19 8 6 0    8   4 1 1.478 
 12 2 4  20 8 8 4    7   8 2 2.521 
 12 2 4  21 6 2 0    6   5 1 1.019 
 12 2 4  22 8 2 0    4   8 2 2.098 
 12 2 4  23 2 2 0    2  15 1 1.353 
 12 2 4  24 4 2 2    2  12 1 1.534 
 12 2 4  25 6 6 4    2  12 2 1.694 
 12 2 4  26 4 4 0    2  12 1 1.141 
 12 2 4  27 6 4 4    6  11 2 2.152 
 12 2 4  28 2 2 2    2   8 1 1.733 
 12 2 5   1 6 1 1    5   4 1 1.404 
 12 2 5   2 6 2 2    3   6 1 1.604 
 12 2 5   3 6 6 0    3   7 1 2.088 
 12 2 5   4 4 4 4    3   1 1 2.251 
 12 2 5   5 4 1 1    4   8 1 1.683 
 12 2 5   6 8 1 1    2  14 1 1.428 
 12 2 5   7 6 4 4    4  15 1 2.298 
 12 2 5   8 8 4 4    1   5 2 3.756 
 12 2 5   9 4 2 2    3  14 1 1.693 
 12 2 5  10 2 1 1    2  10 1 0.871 
 12 2 5  11 6 6 4    6   3 1 1.221 
 12 2 5  12 2 2 0    2   6 1 2.444 
 12 2 5  13 8 2 2    6  13 3 6.121 
 12 2 5  14 8 6 4    2  14 2 1.425 
 12 2 5  15 6 4 0    5  12 1 2.071 
 12 2 5  16 8 0 0    2   2 2 -1.000 
 12 2 5  17 4 2 0    1   2 1 1.850 
 12 2 5  18 8 8 4    3  13 2 1.957 
 12 2 5  19 2 0 0    2   3 1 -1.000 
 12 2 5  20 6 2 0    2  15 1 9.544 
 12 2 5  21 4 0 0    1  14 1 -1.000 
 12 2 5  22 8 4 0    7   3 1 0.989 
 12 2 5  23 8 8 0    3   9 2 3.793 
 12 2 5  24 2 2 2    2   9 1 1.324 
 12 2 5  25 6 0 0    5  14 1 -1.000 
 12 2 5  26 8 2 0    2   6 1 1.358 
 12 2 5  27 4 4 0    3  13 1 1.544 
 12 2 5  28 8 6 0    6   9 1 1.689 
 12 2 6   1 4 4 4    2   8 1 2.944 
 12 2 6   2 8 6 0    5   4 2 3.715 
 12 2 6   3 8 1 1    7  11 1 2.191 
 12 2 6   4 6 6 0    4  11 1 3.349 
 12 2 6   5 8 2 0    6   9 1 1.548 
 12 2 6   6 6 0 0    3   2 1 -1.000 
 12 2 6   7 2 2 2    1   1 1 1.420 
 12 2 6   8 4 2 0    4   8 1 3.027 
 12 2 6   9 4 4 0    2  16 1 1.101 
 12 2 6  10 2 1 1    1  16 1 1.375 
 12 2 6  11 6 1 1    4   1 1 2.357 
 12 2 6  12 6 4 0    6  14 1 2.760 
 12 2 6  13 6 2 2    2   8 1 1.480 
 12 2 6  14 8 0 0    6   8 2 -1.000 
 12 2 6  15 8 4 4    5   5 2 2.025 
 12 2 6  16 4 0 0    4   3 1 -1.000 
 12 2 6  17 6 2 0    4   4 1 3.501 
 12 2 6  18 8 2 2    2  11 3 1.935 
 12 2 6  19 4 2 2    1   3 1 1.779 
 12 2 6  20 8 6 4    5  10 1 2.833 
 12 2 6  21 6 4 4    3   1 1 1.843 
 12 2 6  22 8 8 4    2   2 2 1.206 
 12 2 6  23 8 4 0    1   6 2 3.241 
 12 2 6  24 2 2 0    1   6 1 1.125 
 12 2 6  25 8 8 0    2  12 1 1.388 
 12 2 6  26 4 1 1    2  13 1 1.128 
 12 2 6  27 6 6 4    4   5 1 2.156 
 12 2 6  28 2 0 0    1   3 1 -1.000 
 12 2 7   1 4 2 0    3   2 1 3.124 
 12 2 7   2 8 2 0    5   6 1 10.242 
 12 2 7   3 4 1 1    1   8 1 3.960 
 12 2 7   4 6 0 0    1   6 1 -1.000 
 12 2 7   5 8 4 0    5   4 2 2.978 
 12 2 7   6 2 2 2    1   2 1 1.185 
 12 2 7   7 4 0 0    3  11 1 -1.000 
 12 2 7   8 8 8 0    8   5 1 1.861 
 12 2 7   9 2 2 0    2   9 1 1.325 
 12 2 7  10 8 8 4    1  12 1 1.351 
 12 2 7  11 8 2 2    8   5 1 1.531 
 12 2 7  12 4 2 2    4   7 1 1.009 
 12 2 7  13 8 4 4    4  13 1 3.036 
 12 2 7  14 8 0 0    8   5 1 -1.000 
 12 2 7  15 6 4 0    6   7 1 4.524 
 12 2 7  16 6 6 4    4   5 1 7.094 
 12 2 7  17 8 6 0    3  15 2 4.451 
 12 2 7  18 6 2 0    4  15 1 3.397 
 12 2 7  19 2 1 1    1  11 1 1.368 
 12 2 7  20 4 4 0    1   5 1 1.416 
 12 2 7  21 2 0 0    1   8 1 -1.000 
 12 2 7  22 6 4 4    6   6 1 2.197 
 12 2 7  23 6 2 2    6  14 1 1.106 
 12 2 7  24 8 1 1    3  13 1 8.053 
 12 2 7  25 6 1 1    1   8 1 1.408 
 12 2 7  26 8 6 4    4   3 2 5.597 
 12 2 7  27 4 4 4    1  10 1 1.662 
 12 2 7  28 6 6 0    4  11 1 1.915 
 12 2 8   1 6 0 0    5  10 1 -1.000 
 12 2 8   2 4 2 0    2  12 1 1.368 
 12 2 8   3 6 2 2    4  16 2 2.271 
 12 2 8   4 8 8 0    7   8 1 1.567 
 12 2 8   5 8 4 4    8   6 3 1.494 
 12 2 8   6 8 1 1    5   4 1 1.513 
 12 2 8   7 2 0 0    2   4 1 -1.000 
 12 2 8   8 4 0 0    2  14 1 -1.000 
 12 2 8   9 2 2 2    2  16 1 1.416 
 12 2 8  10 2 2 0    1  11 1 1.260 
 12 2 8  11 6 6 0    6   5 1 1.480 
 12 2 8  12 4 4 4    4   3 1 1.451 
 12 2 8  13 4 1 1    3   8 1 1.500 
 12 2 8  14 6 4 0    2  12 2 1.967 
 12 2 8  15 4 4 0    4  14 1 1.365 
 12 2 8  16 6 2 0    2  14 1 1.263 
 12 2 8  17 8 6 0    1   6 2 0.686 
 12 2 8  18 8 2 2    7   4 3 11.804 
 12 2 8  19 2 1 1    2   1 1 0.864 
 12 2 8  20 8 4 0    3   9 2 1.736 
 12 2 8  21 8 8 4    5   7 2 0.695 
 12 2 8  22 6 1 1    3  10 1 1.221 
 12 2 8  23 4 2 2    2  12 1 0.881 
 12 2 8  24 6 6 4    2   3 1 1.360 
 12 2 8  25 6 4 4    1  10 2 1.903 
 12 2 8  26 8 6 4    1   9 2 6.571 
 12 2 8  27 8 0 0    4  10 1 -1.000 
 12 2 8  28 8 2 0    3   4 2 0.655 
 12 3 1   1 6 4 0    6  10 1 1.935 
 12 3 1   2 6 4 4    5  11 1 2.086 
 12 3 1   3 4 1 1    2   3 1 1.457 
 12 3 1   4 2 2 0    1   9 1 0.818 
 12 3 1   5 6 0 0    5   5 1 -1.000 
 12 3 1   6 4 0 0    1   6 1 -1.000 
 12 3 1   7 8 2 2    7  10 1 2.876 
 12 3 1   8 2 1 1    1   2 1 12.075 
 12 3 1   9 8 2 0    2   3 2 8.438 
 12 3 1  10 4 4 4    1   9 1 1.420 
 12 3 1  11 8 0 0    1   7 2 -1.000 
 12 3 1  12 8 8 0    2   8 2 2.650 
 12 3 1  13 8 6 0    7   7 1 1.936 
 12 3 1  14 6 2 0    6  14 1 1.605 
 12 3 1  15 8 8 4    3  15 2 3.810 
 12 3 1  16 4 4 0    1   5 1 1.353 
 12 3 1  17 4 2 0    3   7 1 2.259 
 12 3 1  18 8 1 1    1  16 3 2.269 
 12 3 1  19 2 0 0    1   9 1 -1.000 
 12 3 1  20 8 4 4    6   3 1 4.231 
 12 3 1  21 2 2 2    1   1 1 5.603 
 12 3 1  22 6 6 4    6  14 1 2.710 
 12 3 1  23 4 2 2    4  11 1 1.347 
 12 3 1  24 6 1 1    1   3 1 1.730 
 12 3 1  25 8 6 4    6   7 1 3.698 
 12 3 1  26 6 2 2    5  10 1 2.914 
 12 3 1  27 8 4 0    5  12 2 9.264 
 12 3 1  28 6 6 0    1   5 2 40.346 
 12 3 2   1 2 0 0    2   6 1 -1.000 
 12 3 2   2 2 2 2    2   7 1 1.966 
 12 3 2   3 6 2 0    2  12 1 1.770 
 12 3 2   4 6 1 1    6  12 1 1.497 
 12 3 2   5 6 6 4    1   6 1 2.458 
 12 3 2   6 2 2 0    2   7 1 1.052 
 12 3 2   7 8 6 0    2   8 2 2.212 
 12 3 2   8 4 1 1    1   5 1 0.953 
 12 3 2   9 8 2 0    4  14 2 3.319 
 12 3 2  10 6 4 4    2  15 1 1.355 
 12 3 2  11 6 2 2    3   6 1 1.767 
 12 3 2  12 4 2 2    2  12 2 0.879 
 12 3 2  13 6 6 0    5  16 1 1.933 
 12 3 2  14 2 1 1    2   3 1 1.035 
 12 3 2  15 8 4 4    8   3 1 2.219 
 12 3 2  16 8 8 0    5   8 2 3.595 
 12 3 2  17 8 6 4    8  12 1 3.335 
 12 3 2  18 6 4 0    2  16 1 1.926 
 12 3 2  19 4 4 4    3  13 1 2.317 
 12 3 2  20 4 2 0    4   4 1 2.432 
 12 3 2  21 8 4 0    2  12 2 5.302 
 12 3 2  22 4 4 0    2   9 1 1.303 
 12 3 2  23 8 0 0    7  12 1 -1.000 
 12 3 2  24 8 2 2    6  16 1 5.026 
 12 3 2  25 4 0 0    4   2 1 -1.000 
 12 3 2  26 8 8 4    4  12 2 2.409 
 12 3 2  27 6 0 0    2   1 1 -1.000 
 12 3 2  28 8 1 1    5  15 1 3.997 
 12 3 3   1 8 8 4    5  10 1 3.959 
 12 3 3   2 8 1 1    3   1 1 3.034 
 12 3 3   3 6 1 1    3   6 1 3.729 
 12 3 3   4 6 0 0    4   2 1 -1.000 
 12 3 3   5 8 4 4    3   5 2 2.964 
 12 3 3   6 2 2 2    2  16 1 1.485 
 12 3 3   7 2 0 0    1   4 1 -1.000 
 12 3 3   8 4 1 1    4   2 1 1.483 
 12 3 3   9 6 4 0    1   6 1 1.709 
 12 3 3  10 8 2 0    7   8 1 2.007 
 12 3 3  11 8 2 2    8   6 1 1.654 
 12 3 3  12 8 0 0    2  11 2 -1.000 
 12 3 3  13 2 1 1    1   3 1 2.194 
 12 3 3  14 6 6 4    3  10 2 9.627 
 12 3 3  15 4 2 2    1   2 1 0.844 
 12 3 3  16 4 4 0    3  15 2 6.143 
 12 3 3  17 8 4 0    1   7 1 1.746 
 12 3 3  18 6 6 0    3   4 1 2.050 
 12 3 3  19 8 8 0    4  14 2 3.891 
 12 3 3  20 4 2 0    2  13 1 1.835 
 12 3 3  21 6 2 2    6   6 1 2.049 
 12 3 3  22 8 6 0    1  16 1 5.795 
 12 3 3  23 8 6 4    3   2 2 3.760 
 12 3 3  24 2 2 0    1   1 1 1.698 
 12 3 3  25 6 4 4    3   6 2 2.616 
 12 3 3  26 4 0 0    3   5 1 -1.000 
 12 3 3  27 4 4 4    4  10 1 1.523 
 12 3 3  28 6 2 0    4   9 1 3.178 
 12 3 4   1 2 1 1    2  12 1 1.291 
 12 3 4   2 6 1 1    2   5 1 1.525 
 12 3 4   3 6 4 0    4   6 1 2.141 
 12 3 4   4 8 0 0    6   1 1 -1.000 
 12 3 4   5 8 2 2    2  13 3 2.447 
 12 3 4   6 8 6 0    8   8 1 4.034 
 12 3 4   7 6 6 0    6   3 1 1.607 
 12 3 4   8 4 4 4    2   7 1 2.165 
 12 3 4   9 8 2 0    1   5 2 2.158 
 12 3 4  10 2 2 2    1  11 1 3.304 
 12 3 4  11 4 2 2    3   5 1 1.689 
 12 3 4  12 6 6 4    5  12 1 2.897 
 12 3 4  13 4 4 0    4   3 1 2.729 
 12 3 4  14 4 2 0    1  15 1 0.982 
 12 3 4  15 2 2 0    2   6 1 5.460 
 12 3 4  16 8 1 1    6  11 3 6.068 
 12 3 4  17 4 1 1    3   2 1 2.181 
 12 3 4  18 6 2 0    3  12 1 2.719 
 12 3 4  19 4 0 0    2  10 1 -1.000 
 12 3 4  20 8 6 4    5   5 2 3.865 
 12 3 4  21 8 8 0    1   4 2 3.102 
 12 3 4  22 8 4 0    4  10 2 2.866 
 12 3 4  23 6 4 4    4   5 2 13.460 
 12 3 4  24 6 0 0    3  12 3 -1.000 
 12 3 4  25 8 4 4    1   5 2 3.971 
 12 3 4  26 8 8 4    8   5 1 1.931 
 12 3 4  27 2 0 0    2   6 1 -1.000 
 12 3 4  28 6 2 2    1   8 2 4.385 
 12 3 5   1 2 0 0    1   5 1 -1.000 
 12 3 5   2 8 0 0    5   3 1 -1.000 
 12 3 5   3 4 2 2    4   3 3 2.417 
 12 3 5   4 4 0 0    1   1 3 -1.000 
 12 3 5   5 8 6 0    6  13 1 2.406 
 12 3 5   6 6 6 0    4  11 1 2.767 
 12 3 5   7 4 2 0    3   9 2 3.535 
 12 3 5   8 6 2 2    4  16 3 1.672 
 12 3 5   9 8 4 4    4  10 2 14.284 
 12 3 5  10 4 4 0    2  15 2 2.988 
 12 3 5  11 6 4 0    3  11 1 2.139 
 12 3 5  12 6 1 1    4   9 1 2.638 
 12 3 5  13 6 2 0    5  11 1 1.114 
 12 3 5  14 8 2 0    6  16 1 1.502 
 12 3 5  15 4 4 4    3  10 1 2.606 
 12 3 5  16 6 0 0    6   8 1 -1.000 
 12 3 5  17 8 1 1    8   2 1 1.297 
 12 3 5  18 8 8 4    7  13 1 4.612 
 12 3 5  19 2 2 2    2   3 1 1.465 
 12 3 5  20 2 2 0    1  13 1 1.251 
 12 3 5  21 8 2 2    3  13 3 2.512 
 12 3 5  22 8 6 4    4  10 2 1.855 
 12 3 5  23 8 4 0    6  15 2 3.266 
 12 3 5  24 6 4 4    6   4 1 1.693 
 12 3 5  25 4 1 1    1   6 1 3.343 
 12 3 5  26 2 1 1    1  13 1 1.087 
 12 3 5  27 8 8 0    3  11 2 2.152 
 12 3 5  28 6 6 4    2  14 2 3.083 
 12 3 6   1 6 2 2    2   7 3 2.321 
 12 3 6   2 8 2 2    4   7 3 4.215 
 12 3 6   3 8 6 0    3  13 2 1.406 
 12 3 6   4 2 2 0    2   6 1 1.171 
